"CreditScore","Geography","Gender","Age","Tenure","Balance","NumOfProducts","HasCrCard","IsActiveMember","EstimatedSalary","Exited","has4Prod","has3Prod","hasManyProd","ageAtStartOfTenure","depositRate","savingsToSalaryRatio","salaryToAgeSq","ageGroup","salaryQuartile"
505,"Germany","Female",37,10,122453.97,"2","1","1",52693.99,"0",FALSE,FALSE,FALSE,27,11132.1790909091,0.211260887454321,38.4908619430241,"36-40","2Q"
576,"Germany","Male",30,7,132174.41,"2","0","0",93767.03,"0",FALSE,FALSE,FALSE,23,16521.80125,0.176200539251377,104.185588888889,"26-30","2Q"
555,"Spain","Female",24,2,0,"2","0","1",197866.55,"0",FALSE,FALSE,FALSE,22,0,0,343.518315972222,"<25","4Q"
524,"France","Male",30,1,0,"2","1","0",126812.85,"0",FALSE,FALSE,FALSE,29,0,0,140.903166666667,"26-30","3Q"
776,"Spain","Male",39,2,104349.45,"1","0","0",79503.05,"0",FALSE,FALSE,FALSE,37,34783.15,0.437507114506928,52.2702498356345,"36-40","2Q"
645,"Germany","Female",41,2,138881.04,"1","1","0",129936.53,"1",FALSE,FALSE,FALSE,39,46293.68,0.356279177225989,77.2971624033314,"41-45","3Q"
850,"Germany","Female",32,0,116968.91,"1","0","0",175094.62,"0",FALSE,FALSE,FALSE,32,116968.91,0.668032575758182,170.99083984375,"31-35","4Q"
603,"Germany","Male",35,1,105346.03,"2","1","1",130379.5,"0",FALSE,FALSE,FALSE,34,52673.015,0.403997676015018,106.432244897959,"31-35","3Q"
691,"France","Male",26,9,136623.19,"1","1","0",153228,"0",FALSE,FALSE,FALSE,17,13662.319,0.08916333176704,226.668639053254,"26-30","4Q"
583,"France","Female",29,10,0,"2","1","1",111285.85,"0",FALSE,FALSE,FALSE,19,0,0,132.325624256837,"26-30","3Q"
584,"France","Female",66,5,0,"1","1","0",49553.38,"1",FALSE,FALSE,FALSE,61,0,0,11.3758907254362,"66-70","1Q"
679,"France","Female",33,6,0,"2","1","1",98015.85,"0",FALSE,FALSE,FALSE,27,0,0,90.0053719008264,"31-35","2Q"
646,"France","Male",36,6,124445.52,"1","1","0",88481.32,"0",FALSE,FALSE,FALSE,30,17777.9314285714,0.200922990621878,68.2726234567901,"36-40","2Q"
559,"France","Female",34,5,68999.66,"2","1","1",66879.27,"0",FALSE,FALSE,FALSE,29,11499.9433333333,0.171950790332091,57.8540397923875,"31-35","2Q"
595,"Spain","Male",36,6,85768.42,"1","1","1",24802.77,"0",FALSE,FALSE,FALSE,30,12252.6314285714,0.494002541997181,19.1379398148148,"36-40","1Q"
527,"France","Male",47,1,0,"1","1","0",21312.16,"1",FALSE,FALSE,FALSE,46,0,0,9.6478768673608,"46-50","1Q"
684,"Spain","Male",34,9,100628,"2","1","1",190263.78,"0",FALSE,FALSE,FALSE,25,10062.8,0.0528886790749138,164.588044982699,"31-35","4Q"
673,"Spain","Female",32,0,0,"1","1","1",72873.33,"0",FALSE,FALSE,FALSE,32,0,0,71.165361328125,"31-35","2Q"
802,"Spain","Male",38,7,0,"2","0","1",57764.65,"0",FALSE,FALSE,FALSE,31,0,0,40.0032202216066,"36-40","2Q"
675,"France","Male",54,6,0,"1","1","0",110273.84,"1",FALSE,FALSE,FALSE,48,0,0,37.816817558299,"51-55","3Q"
762,"Spain","Female",19,6,0,"2","1","0",55500.17,"0",FALSE,FALSE,FALSE,13,0,0,153.740083102493,"<25","2Q"
580,"France","Male",50,0,125647.36,"1","1","0",57541.08,"1",FALSE,FALSE,FALSE,50,125647.36,2.18361143030336,23.016432,"46-50","2Q"
621,"Germany","Female",31,8,100375.39,"1","1","1",90384.26,"0",FALSE,FALSE,FALSE,23,11152.8211111111,0.123393399593149,94.0522996878252,"31-35","2Q"
411,"France","Female",36,10,0,"1","0","0",120694.35,"0",FALSE,FALSE,FALSE,26,0,0,93.1283564814815,"36-40","3Q"
815,"France","Male",24,7,171922.72,"1","0","1",178028.96,"0",FALSE,FALSE,FALSE,17,21490.34,0.120712607656642,309.078055555556,"<25","4Q"
631,"Germany","Female",32,2,146810.99,"2","1","1",180990.29,"0",FALSE,FALSE,FALSE,30,48936.9966666667,0.270384652495262,176.748330078125,"31-35","4Q"
514,"Germany","Female",45,3,109032.23,"1","0","1",155407.21,"1",FALSE,FALSE,FALSE,42,27258.0575,0.175397637599954,76.7443012345679,"41-45","4Q"
638,"France","Male",57,6,0,"1","1","0",33676.48,"1",FALSE,FALSE,FALSE,51,0,0,10.3651831332718,"56-60","1Q"
791,"Spain","Male",25,7,0,"1","1","0",89666.28,"0",FALSE,FALSE,FALSE,18,0,0,143.466048,"<25","2Q"
516,"France","Male",35,5,128653.59,"1","1","0",127558.26,"0",FALSE,FALSE,FALSE,30,21442.265,0.168097816636884,104.129191836735,"31-35","3Q"
734,"France","Male",37,3,80387.81,"1","0","1",77272.62,"0",FALSE,FALSE,FALSE,34,20096.9525,0.260078569873779,56.4445726807889,"36-40","2Q"
611,"France","Male",58,8,0,"2","0","1",107665.68,"1",FALSE,FALSE,FALSE,50,0,0,32.005255648038,"56-60","3Q"
850,"Germany","Male",43,0,108508.82,"3","1","0",184044.8,"1",FALSE,TRUE,TRUE,43,108508.82,0.589578298327364,99.5374797187669,"41-45","4Q"
641,"France","Male",31,10,155978.17,"1","1","0",91510.71,"0",FALSE,FALSE,FALSE,21,14179.8336363636,0.154952722324673,95.224464099896,"31-35","2Q"
585,"France","Female",38,5,0,"1","1","1",87363.56,"0",FALSE,FALSE,FALSE,33,0,0,60.50108033241,"36-40","2Q"
552,"Germany","Male",50,4,121175.56,"1","1","0",117505.07,"1",FALSE,FALSE,FALSE,46,24235.112,0.206247372985693,47.002028,"46-50","3Q"
507,"France","Female",29,4,89349.47,"2","0","0",180626.68,"0",FALSE,FALSE,FALSE,25,17869.894,0.098932749026888,214.776076099881,"26-30","4Q"
735,"Spain","Male",38,7,86131.71,"2","0","0",93478.96,"0",FALSE,FALSE,FALSE,31,10766.46375,0.115175262433386,64.7361218836565,"36-40","2Q"
707,"France","Female",58,3,102346.86,"1","1","1",114672.64,"0",FALSE,FALSE,FALSE,55,25586.715,0.223128332965911,34.0881807372176,"56-60","3Q"
698,"Germany","Female",36,7,121263.62,"1","1","1",13387.88,"0",FALSE,FALSE,FALSE,29,15157.9525,1.13221454778501,10.3301543209877,"36-40","1Q"
841,"France","Male",31,2,0,"2","1","0",173240.52,"0",FALSE,FALSE,FALSE,29,0,0,180.271092611863,"31-35","4Q"
688,"Spain","Female",33,2,0,"1","0","0",27557.18,"1",FALSE,FALSE,FALSE,31,0,0,25.3050321395776,"31-35","1Q"
614,"France","Male",51,3,0,"2","1","1",5552.37,"0",FALSE,FALSE,FALSE,48,0,0,2.13470588235294,"51-55","1Q"
511,"Germany","Male",48,6,149726.08,"1","0","0",88307.87,"1",FALSE,FALSE,FALSE,42,21389.44,0.242214425509301,38.3280685763889,"46-50","2Q"
447,"France","Male",43,2,0,"2","1","0",33879.26,"1",FALSE,FALSE,FALSE,41,0,0,18.3230178474851,"41-45","1Q"
738,"France","Male",35,5,161274.05,"2","1","0",181429.87,"0",FALSE,FALSE,FALSE,30,26879.0083333333,0.148150954048158,148.106016326531,"31-35","4Q"
422,"France","Female",33,2,0,"2","1","0",102655.31,"0",FALSE,FALSE,FALSE,31,0,0,94.265665748393,"31-35","3Q"
537,"Spain","Male",30,1,103138.17,"1","1","1",96555.42,"0",FALSE,FALSE,FALSE,29,51569.085,0.534087936233927,107.2838,"26-30","2Q"
707,"Germany","Female",40,3,109628.44,"1","1","0",189366.03,"0",FALSE,FALSE,FALSE,37,27407.11,0.144730868572362,118.35376875,"36-40","4Q"
690,"France","Male",54,5,0,"1","1","0",12847.61,"1",FALSE,FALSE,FALSE,49,0,0,4.40590192043896,"51-55","1Q"
664,"Germany","Male",33,7,97286.16,"2","1","0",143433.33,"0",FALSE,FALSE,FALSE,26,12160.77,0.0847834321353342,131.711046831956,"31-35","3Q"
850,"France","Female",33,7,118004.26,"1","1","0",183983.82,"0",FALSE,FALSE,FALSE,26,14750.5325,0.0801729874942264,168.947493112948,"31-35","4Q"
584,"Spain","Male",32,9,85534.83,"1","0","0",169137.24,"0",FALSE,FALSE,FALSE,23,8553.483,0.0505712579914394,165.1730859375,"31-35","4Q"
728,"France","Female",59,4,0,"1","1","1",163365.85,"1",FALSE,FALSE,FALSE,55,0,0,46.9307239299052,"56-60","4Q"
560,"Spain","Female",43,4,95140.44,"2","1","0",123181.44,"1",FALSE,FALSE,FALSE,39,19028.088,0.154472037345886,66.6205732828556,"41-45","3Q"
629,"France","Female",31,6,0,"1","1","1",16447.6,"1",FALSE,FALSE,FALSE,25,0,0,17.1150884495317,"31-35","1Q"
658,"France","Male",25,3,0,"2","0","1",173948.4,"0",FALSE,FALSE,FALSE,22,0,0,278.31744,"<25","4Q"
794,"Germany","Female",54,1,75900.84,"1","1","1",192154.66,"0",FALSE,FALSE,FALSE,53,37950.42,0.197499347660889,65.8966598079561,"51-55","4Q"
790,"France","Female",41,2,126619.27,"1","1","0",198224.38,"0",FALSE,FALSE,FALSE,39,42206.4233333333,0.212922463590671,117.920511600238,"41-45","4Q"
640,"France","Male",44,7,111833.47,"1","1","0",67202.74,"0",FALSE,FALSE,FALSE,37,13979.18375,0.208015086140833,34.7121590909091,"41-45","2Q"
652,"Spain","Male",37,7,0,"2","1","0",68789.93,"0",FALSE,FALSE,FALSE,30,0,0,50.2483053323594,"36-40","2Q"
583,"France","Female",57,3,238387.56,"1","0","1",147964.99,"1",FALSE,FALSE,FALSE,54,59596.89,0.402776967713782,45.541702062173,"56-60","3Q"
775,"France","Female",32,2,108698.96,"2","1","1",161069.73,"0",FALSE,FALSE,FALSE,30,36232.9866666667,0.22495217857922,157.294658203125,"31-35","4Q"
584,"France","Female",39,2,112687.69,"1","1","1",127749.61,"0",FALSE,FALSE,FALSE,37,37562.5633333333,0.294032704548635,83.9905391190007,"36-40","3Q"
635,"Germany","Female",48,4,81556.89,"2","1","0",191914.37,"0",FALSE,FALSE,FALSE,44,16311.378,0.0849929997425414,83.2961675347222,"46-50","4Q"
814,"France","Male",48,9,136596.85,"1","1","1",185791.9,"0",FALSE,FALSE,FALSE,39,13659.685,0.0735214237003874,80.6388454861111,"46-50","4Q"
735,"Germany","Female",43,9,98807.45,"1","0","0",184570.04,"1",FALSE,FALSE,FALSE,34,9880.745,0.0535338508893426,99.8215467820444,"41-45","4Q"
678,"France","Female",31,1,0,"2","0","1",130446.65,"0",FALSE,FALSE,FALSE,30,0,0,135.74053069719,"31-35","3Q"
693,"France","Male",37,1,0,"2","1","1",82867.55,"0",FALSE,FALSE,FALSE,36,0,0,60.531446311176,"36-40","2Q"
640,"France","Female",30,6,107499.7,"1","1","1",187632.22,"0",FALSE,FALSE,FALSE,24,15357.1,0.0818468171404677,208.480244444444,"26-30","4Q"
773,"Spain","Female",23,8,0,"2","1","0",56759.79,"0",FALSE,FALSE,FALSE,15,0,0,107.296389413989,"<25","2Q"
736,"France","Female",30,9,0,"2","1","0",34180.33,"0",FALSE,FALSE,FALSE,21,0,0,37.9781444444444,"26-30","1Q"
693,"France","Female",28,8,0,"2","1","1",158545.25,"0",FALSE,FALSE,FALSE,20,0,0,202.226084183673,"26-30","4Q"
496,"France","Female",41,1,176024.05,"2","1","0",182337.98,"0",FALSE,FALSE,FALSE,40,88012.025,0.482686190776052,108.46994646044,"41-45","4Q"
751,"France","Female",39,3,0,"2","1","1",84175.34,"0",FALSE,FALSE,FALSE,36,0,0,55.342103879027,"36-40","2Q"
528,"Germany","Male",39,0,127631.62,"1","0","1",22197.8,"1",FALSE,FALSE,FALSE,39,127631.62,5.74974186631108,14.5942143326759,"36-40","1Q"
754,"Spain","Female",19,9,0,"1","1","0",189641.11,"0",FALSE,FALSE,FALSE,10,0,0,525.32163434903,"<25","4Q"
568,"Germany","Female",26,10,109819.16,"2","1","0",154491.39,"0",FALSE,FALSE,FALSE,16,9983.56,0.0646221125979901,228.537559171598,"26-30","4Q"
592,"Spain","Female",41,2,138734.94,"1","1","0",90020.74,"0",FALSE,FALSE,FALSE,39,46244.98,0.513714728405921,53.5518976799524,"41-45","2Q"
558,"Germany","Male",25,10,111363.1,"2","1","0",197264.35,"0",FALSE,FALSE,FALSE,15,10123.9181818182,0.051321580315035,315.62296,"<25","4Q"
825,"France","Male",34,9,0,"2","1","1",31933.06,"0",FALSE,FALSE,FALSE,25,0,0,27.6237543252595,"31-35","1Q"
677,"Germany","Male",28,0,143988,"2","1","0",8755.69,"1",FALSE,FALSE,FALSE,28,143988,16.4450774296486,11.1679719387755,"26-30","1Q"
653,"France","Male",34,5,118838.75,"1","1","1",52820.13,"0",FALSE,FALSE,FALSE,29,19806.4583333333,0.374979356039702,45.6921539792388,"31-35","2Q"
593,"Spain","Male",35,4,161637.75,"1","1","1",20008.46,"0",FALSE,FALSE,FALSE,31,32327.55,1.61569406141202,16.3334367346939,"31-35","1Q"
632,"France","Female",44,3,133793.89,"1","1","1",34607.14,"1",FALSE,FALSE,FALSE,41,33448.4725,0.966519409000571,17.8755888429752,"41-45","1Q"
601,"Germany","Male",35,8,71553.83,"1","1","0",177384.45,"0",FALSE,FALSE,FALSE,27,7950.42555555556,0.0448203072792207,144.803632653061,"31-35","4Q"
786,"France","Female",62,8,0,"1","1","1",165702.64,"0",FALSE,FALSE,FALSE,54,0,0,43.1068262226847,"61-65","4Q"
654,"France","Female",40,3,0,"2","1","0",167889.1,"0",FALSE,FALSE,FALSE,37,0,0,104.9306875,"36-40","4Q"
572,"France","Female",38,7,0,"2","1","1",133122.62,"0",FALSE,FALSE,FALSE,31,0,0,92.1901800554017,"36-40","3Q"
813,"France","Female",62,10,64667.95,"2","0","1",140454.14,"0",FALSE,FALSE,FALSE,52,5878.90454545454,0.0418563991453334,36.5385379812695,"61-65","3Q"
523,"France","Female",28,2,121164.11,"1","1","1",59938.81,"0",FALSE,FALSE,FALSE,26,40388.0366666667,0.67382112969321,76.4525637755102,"26-30","2Q"
506,"Spain","Male",50,3,0,"2","1","0",12016.79,"0",FALSE,FALSE,FALSE,47,0,0,4.806716,"46-50","1Q"
513,"Spain","Male",72,3,98903.06,"1","1","1",81251.24,"0",FALSE,FALSE,FALSE,69,24725.765,0.304312463415943,15.6734645061728,"71-75","2Q"
664,"France","Female",31,7,104158.84,"1","1","0",134169.85,"0",FALSE,FALSE,FALSE,24,13019.855,0.0970400950735206,139.61482830385,"31-35","3Q"
684,"France","Male",54,6,0,"2","1","1",94888.6,"0",FALSE,FALSE,FALSE,48,0,0,32.5406721536351,"51-55","2Q"
608,"Spain","Female",63,3,139529.93,"2","1","1",175696.16,"1",FALSE,FALSE,FALSE,60,34882.4825,0.19853867324135,44.2671101033006,"61-65","4Q"
527,"France","Female",25,6,0,"2","0","1",96758.58,"0",FALSE,FALSE,FALSE,19,0,0,154.813728,"<25","2Q"
666,"France","Male",53,5,64646.7,"1","1","0",128019.48,"1",FALSE,FALSE,FALSE,48,10774.45,0.0841625821320318,45.5747525809897,"51-55","3Q"
779,"France","Male",71,3,0,"2","1","1",146895.36,"1",FALSE,FALSE,FALSE,68,0,0,29.1401229914699,"71-75","3Q"
629,"France","Female",40,6,0,"2","1","1",139356.3,"0",FALSE,FALSE,FALSE,34,0,0,87.0976875,"36-40","3Q"
430,"France","Male",35,1,118894.22,"1","0","0",2923.61,"0",FALSE,FALSE,FALSE,34,59447.11,20.3334610293439,2.38662040816327,"31-35","1Q"
712,"France","Male",24,2,0,"1","0","1",121232.51,"0",FALSE,FALSE,FALSE,22,0,0,210.473107638889,"<25","3Q"
682,"France","Male",30,9,0,"2","1","1",2053.42,"0",FALSE,FALSE,FALSE,21,0,0,2.28157777777778,"26-30","1Q"
634,"France","Female",41,8,68213.99,"1","1","1",6382.46,"0",FALSE,FALSE,FALSE,33,7579.33222222222,1.18752522103111,3.79682331945271,"41-45","1Q"
487,"Spain","Female",31,1,0,"2","1","0",158750.13,"0",FALSE,FALSE,FALSE,30,0,0,165.192643080125,"31-35","4Q"
808,"Spain","Male",47,8,139196,"1","0","1",74028.36,"0",FALSE,FALSE,FALSE,39,15466.2222222222,0.208922934699921,33.5121593481213,"46-50","2Q"
527,"France","Female",32,7,0,"2","1","1",44099.75,"0",FALSE,FALSE,FALSE,25,0,0,43.066162109375,"31-35","1Q"
637,"Germany","Male",50,4,126345.55,"1","0","1",17323,"1",FALSE,FALSE,FALSE,46,25269.11,1.45870288056341,6.9292,"46-50","1Q"
802,"Spain","Male",40,5,0,"2","1","1",175043.69,"0",FALSE,FALSE,FALSE,35,0,0,109.40230625,"36-40","4Q"
529,"France","Female",38,2,0,"1","1","0",146388.85,"1",FALSE,FALSE,FALSE,36,0,0,101.377319944598,"36-40","3Q"
850,"France","Female",43,3,0,"2","0","0",2465.8,"0",FALSE,FALSE,FALSE,40,0,0,1.3335857220119,"41-45","1Q"
738,"France","Male",18,4,0,"2","1","1",47799.15,"0",FALSE,FALSE,FALSE,14,0,0,147.528240740741,"<25","1Q"
817,"France","Male",34,5,129278.43,"1","0","0",165562.84,"0",FALSE,FALSE,FALSE,29,21546.405,0.13014034429465,143.22044982699,"31-35","4Q"
735,"France","Male",31,3,119558.35,"1","0","0",72927.68,"0",FALSE,FALSE,FALSE,28,29889.5875,0.409852438744795,75.8872840790843,"31-35","2Q"
619,"Germany","Female",41,5,92467.58,"1","1","0",38270.47,"0",FALSE,FALSE,FALSE,36,15411.2633333333,0.402693338580199,22.766490184414,"41-45","1Q"
671,"France","Male",27,5,0,"2","0","0",120893.07,"0",FALSE,FALSE,FALSE,22,0,0,165.834115226337,"26-30","3Q"
581,"Spain","Female",31,6,0,"2","1","0",188377.21,"0",FALSE,FALSE,FALSE,25,0,0,196.022070759625,"31-35","4Q"
690,"Spain","Male",36,10,0,"2","1","0",55902.93,"0",FALSE,FALSE,FALSE,26,0,0,43.1349768518519,"36-40","2Q"
579,"Spain","Male",56,4,99340.83,"1","0","0",4523.74,"1",FALSE,FALSE,FALSE,52,19868.166,4.39197787671263,1.44251913265306,"56-60","1Q"
688,"Spain","Female",24,3,0,"2","1","1",102195.16,"0",FALSE,FALSE,FALSE,21,0,0,177.422152777778,"<25","3Q"
599,"Spain","Female",28,4,126833.79,"2","1","0",60843.09,"1",FALSE,FALSE,FALSE,24,25366.758,0.416920935475171,77.6059821428571,"26-30","2Q"
729,"Germany","Male",29,5,109676.52,"1","1","1",25548.47,"0",FALSE,FALSE,FALSE,24,18279.42,0.715480026788297,30.3786801426873,"26-30","1Q"
718,"France","Female",29,3,0,"1","0","1",134462.29,"0",FALSE,FALSE,FALSE,26,0,0,159.883816884661,"26-30","3Q"
712,"Germany","Male",53,6,134729.99,"2","1","1",132702.64,"0",FALSE,FALSE,FALSE,47,19247.1414285714,0.145039627158672,47.2419508721965,"51-55","3Q"
474,"France","Male",37,3,98431.37,"1","0","0",75698.44,"0",FALSE,FALSE,FALSE,34,24607.8425,0.325077273719247,55.2946968590212,"36-40","2Q"
565,"Germany","Male",33,8,130368.31,"2","1","0",105642.43,"0",FALSE,FALSE,FALSE,25,14485.3677777778,0.13711694986359,97.0086593204775,"31-35","3Q"
658,"France","Female",31,7,123974.96,"1","1","0",102153.75,"0",FALSE,FALSE,FALSE,24,15496.87,0.151701430441858,106.299427679501,"31-35","3Q"
714,"France","Male",63,4,138082.16,"1","0","1",166677.54,"0",FALSE,FALSE,FALSE,59,27616.432,0.165687782529068,41.9948450491308,"61-65","4Q"
725,"France","Male",45,1,129855.32,"1","0","0",24218.65,"0",FALSE,FALSE,FALSE,44,64927.66,2.68089509530878,11.9598271604938,"41-45","1Q"
825,"France","Male",40,6,132308.22,"1","0","0",117122.5,"0",FALSE,FALSE,FALSE,34,18901.1742857143,0.161379532418744,73.2015625,"36-40","3Q"
665,"Germany","Female",45,5,155447.65,"2","1","0",51871.95,"1",FALSE,FALSE,FALSE,40,25907.9416666667,0.499459566618696,25.6157777777778,"41-45","2Q"
670,"Spain","Male",35,2,124268.64,"2","0","1",84321.03,"0",FALSE,FALSE,FALSE,33,41422.88,0.491252063690398,68.833493877551,"31-35","2Q"
474,"Germany","Female",34,9,176311.36,"1","1","0",160213.27,"0",FALSE,FALSE,FALSE,25,17631.136,0.110047913009952,138.592794117647,"31-35","4Q"
591,"France","Male",40,2,99886.42,"2","1","1",88695.19,"0",FALSE,FALSE,FALSE,38,33295.4733333333,0.375392096610124,55.43449375,"36-40","2Q"
508,"France","Female",31,7,0,"2","1","1",6123.15,"0",FALSE,FALSE,FALSE,24,0,0,6.3716441207076,"31-35","1Q"
695,"France","Female",36,2,0,"2","0","1",167749.54,"0",FALSE,FALSE,FALSE,34,0,0,129.43637345679,"36-40","4Q"
660,"Germany","Male",24,5,85089.3,"1","1","1",71638,"0",FALSE,FALSE,FALSE,19,14181.55,0.19796127753427,124.371527777778,"<25","2Q"
687,"Germany","Male",41,10,134318.21,"2","1","1",198064.52,"0",FALSE,FALSE,FALSE,31,12210.7463636364,0.061650346885128,117.825413444378,"41-45","4Q"
658,"Germany","Male",29,5,75395.53,"2","0","1",54914.92,"0",FALSE,FALSE,FALSE,24,12565.9216666667,0.228825274928319,65.2971700356718,"26-30","2Q"
705,"Germany","Female",33,5,116765.7,"1","0","0",190659.17,"1",FALSE,FALSE,FALSE,28,19460.95,0.102071932863234,175.077291092746,"31-35","4Q"
739,"Spain","Male",60,4,0,"1","1","1",51637.67,"0",FALSE,FALSE,FALSE,56,0,0,14.3437972222222,"56-60","2Q"
844,"France","Male",38,7,111501.66,"1","1","1",119333.38,"0",FALSE,FALSE,FALSE,31,13937.7075,0.116796385889681,82.6408448753463,"36-40","3Q"
602,"Germany","Female",48,7,76595.08,"2","0","0",127095.14,"0",FALSE,FALSE,FALSE,41,9574.385,0.0753324241981243,55.1628211805556,"46-50","3Q"
759,"France","Female",33,9,160541.36,"2","0","0",93541.14,"0",FALSE,FALSE,FALSE,24,16054.136,0.171626473656404,85.8963636363636,"31-35","2Q"
747,"Germany","Male",38,2,129728.6,"1","1","0",89289.54,"0",FALSE,FALSE,FALSE,36,43242.8666666667,0.484299355407886,61.8348614958449,"36-40","2Q"
673,"France","Male",47,1,0,"2","0","0",108762.16,"0",FALSE,FALSE,FALSE,46,0,0,49.2359257582617,"46-50","3Q"
671,"Spain","Female",34,5,130929.02,"4","1","1",28238.25,"1",TRUE,FALSE,TRUE,29,21821.5033333333,0.772764010989822,24.4275519031142,"31-35","1Q"
640,"Germany","Female",74,2,116800.25,"1","1","1",34130.43,"0",FALSE,FALSE,FALSE,72,38933.4166666667,1.14072446982551,6.23273009495982,"71-75","1Q"
581,"Germany","Male",40,0,101016.53,"1","0","1",7926.35,"1",FALSE,FALSE,FALSE,40,101016.53,12.7443943303034,4.95396875,"36-40","1Q"
630,"France","Male",67,5,0,"2","1","1",27330.27,"0",FALSE,FALSE,FALSE,62,0,0,6.08827578525284,"66-70","1Q"
703,"France","Female",33,8,190566.65,"1","1","1",79997.14,"0",FALSE,FALSE,FALSE,25,21174.0722222222,0.264685365279587,73.4592653810836,"31-35","2Q"
698,"Spain","Female",47,6,0,"1","1","0",50213.81,"1",FALSE,FALSE,FALSE,41,0,0,22.7314667270258,"46-50","1Q"
742,"Germany","Female",43,6,97067.69,"1","0","1",60920.03,"1",FALSE,FALSE,FALSE,37,13866.8128571429,0.227623211235169,32.9475554353705,"41-45","2Q"
652,"France","Female",37,4,92208.54,"1","0","1",197699.8,"1",FALSE,FALSE,FALSE,33,18441.708,0.0932813690251584,144.411833455077,"36-40","4Q"
644,"France","Male",37,2,186347.97,"2","1","0",92809.73,"0",FALSE,FALSE,FALSE,35,62115.99,0.669283166754175,67.7938130021914,"36-40","2Q"
735,"Spain","Male",55,2,103176.62,"1","0","1",163516.16,"0",FALSE,FALSE,FALSE,53,34392.2066666667,0.21032909937872,54.0549289256198,"51-55","4Q"
777,"France","Female",58,4,0,"1","1","1",62449.07,"1",FALSE,FALSE,FALSE,54,0,0,18.5639328180737,"56-60","2Q"
644,"Germany","Female",40,4,77270.08,"2","1","1",115800.1,"1",FALSE,FALSE,FALSE,36,15454.016,0.133454254357293,72.3750625,"36-40","3Q"
665,"Germany","Female",37,3,111911.63,"1","1","1",110359.68,"1",FALSE,FALSE,FALSE,34,27977.9075,0.253515663510442,80.6133528122717,"36-40","3Q"
529,"Germany","Male",72,5,94216.05,"1","1","1",78695.68,"0",FALSE,FALSE,FALSE,67,15702.675,0.199536683589239,15.1804938271605,"71-75","2Q"
803,"Spain","Female",45,7,0,"2","1","1",128378.04,"0",FALSE,FALSE,FALSE,38,0,0,63.396562962963,"41-45","3Q"
604,"Spain","Female",26,3,0,"2","1","0",155248.62,"0",FALSE,FALSE,FALSE,23,0,0,229.657721893491,"26-30","4Q"
738,"France","Male",49,6,106770.82,"1","1","0",123499.27,"0",FALSE,FALSE,FALSE,43,15252.9742857143,0.123506594700635,51.4365972511454,"46-50","3Q"
655,"Germany","Female",72,5,138089.97,"2","1","1",99920.41,"0",FALSE,FALSE,FALSE,67,23014.995,0.230333272251385,19.2747704475309,"71-75","2Q"
698,"Germany","Male",39,9,133191.19,"2","0","1",53289.49,"0",FALSE,FALSE,FALSE,30,13319.119,0.24993894668536,35.0358251150559,"36-40","2Q"
775,"France","Female",66,9,0,"2","1","1",67622.34,"0",FALSE,FALSE,FALSE,57,0,0,15.5239531680441,"66-70","2Q"
735,"France","Male",41,7,74135.85,"1","1","1",11783.1,"1",FALSE,FALSE,FALSE,34,9266.98125,0.786463770145378,7.00957763236169,"41-45","1Q"
766,"Spain","Male",41,6,99208.46,"2","1","0",62402.38,"0",FALSE,FALSE,FALSE,35,14172.6371428571,0.227116932765339,37.1221772754313,"41-45","2Q"
537,"Germany","Male",84,8,92242.34,"1","1","1",186235.98,"0",FALSE,FALSE,FALSE,76,10249.1488888889,0.0550331299509842,26.3939880952381,">80","4Q"
599,"Germany","Male",25,7,108380.72,"1","1","1",79005.95,"0",FALSE,FALSE,FALSE,18,13547.59,0.171475566080783,126.40952,"<25","2Q"
